0.1,0.00096144,-0.00149188,0.0512062,0.120361,-0.0431174,-0.00344713,-0.00395127,-0.0294233,-0.0141769,-0.0218442,0.00776589,0.0850084,-0.00902016,0.0131661,0.00820615,-0.0123782,0.0177623,-0.00982922,0.0102036,0.0209686,0.00609651,-0.00160134,-0.00677983,0.000662579,-0.000199641,-0.00141624,-0.00367384,-0.00235351,-0.000254973,-6.46767e-05,0.0023487,-0.00110006,-0.00697743,0.00195096,0.000451305,0.00165573,0.000593913,0.00723509,-0.00215757,-0.00014835,0.00379142,0.00130129,0.00472761,-0.00035964,0.00236299,-0.00391259,-0.00023308,-0.000144622,-0.000390094,-0.000258776,0.000549684,0.00210527,-0.00154144,0.0010469,-0.0016932,0.00182565,-0.0029043,-0.000215127,-0.000849458,0.000628321,0.00146338,-0.00247831,-0.00117017,0.000245315,0.000414732,-0.0013441,0.000787723,0.000376428,-8.25981e-05,-0.000129037,-0.000708382,-0.000466832,0.000512557,0.000384221,-0.000181408,-6.2442e-05,-0.00011262,0.000888932,1.87324e-05,0.000616263,0.000604402,0.000391546,0.000114252,-5.59414e-05,-0.000171442,0.000361687,0.000902497,-0.000193305,0.000227838,0.000134449,0.000223022,0.000103042,-8.55259e-05,5.51614e-05,-0.000247333,
0.11,0.000976286,-0.00155708,0.0320036,0.137899,-0.0517147,-0.00155323,-0.00229218,-0.0212938,-0.01359,-0.0165823,0.00809525,0.0846677,-0.00192141,0.0100696,0.0117636,-0.0133735,0.0113497,-0.00827003,0.0091888,0.0198509,0.00165704,-0.000307792,-0.00510758,0.00111868,-0.000408307,-0.000761796,-0.00360139,0.00118323,-0.000381288,-0.000172484,0.000789605,-0.00237653,-0.00319797,0.00206504,0.000817453,0.0045775,0.00311943,0.00604827,-0.00183045,0.000759227,0.00470217,-0.000989448,0.00407939,0.00164167,0.00123047,-0.0019494,0.000146027,0.000177027,-0.00115316,-6.46055e-05,0.00156599,0.0010793,-0.00335298,0.00240065,-0.00186474,0.000894978,-0.00183492,-5.63177e-05,-0.000485733,-0.00105963,0.00213721,-0.00229593,-0.00109859,-0.000341762,0.000253199,-0.000356945,0.000251701,0.000190165,-0.000590352,-0.000476732,0.000264056,-0.000313845,-0.00047302,0.000714265,0.000192279,-8.3939e-05,-0.000507144,0.000744323,0.000222275,0.000209962,3.83683e-05,0.000406147,0.000249913,-0.000417473,0.000491679,-0.000214031,0.000496747,0.000144354,-0.000724522,0.000398198,0.000469511,-0.000106336,-8.55562e-05,-5.39465e-05,0.000119063,
0.12,0.000990096,-0.00162398,0.012407,0.153921,-0.0566597,1.57508e-05,-0.000800544,-0.0136095,-0.0122885,-0.0104205,0.00811721,0.0808635,0.00508484,0.00698473,0.0141473,-0.0111588,0.00514736,-0.00696868,0.00773585,0.0180527,-0.00137185,0.00116413,-0.0033678,0.000717133,-0.000342628,-0.000226593,-0.00260412,0.00325255,-0.000335594,0.000319488,-0.00185237,-0.001158,0.000982149,0.00148585,0.00119831,0.0061577,0.00392614,0.0045628,-0.00119332,0.000748245,0.00432183,-0.0023906,0.00240357,0.00259317,0.000185357,0.000334843,0.000631164,0.000352043,-0.0013117,-0.000346291,0.00192783,-0.000423447,-0.00366653,0.00250319,-0.00132195,3.20154e-05,-0.0002273,-6.82473e-05,-8.66202e-05,-0.00191176,0.00168353,-0.00119256,-0.000333332,-0.000561064,-7.1752e-05,0.000566084,-0.000324984,-0.000126075,-0.000711219,-0.000241984,0.000706586,0.000130788,-0.000963637,0.00037059,0.00021467,-0.000109838,-0.000332364,0.000136721,-9.69343e-05,-0.00046329,-0.000161494,-1.58022e-05,0.000260049,-0.000339301,0.000583205,-0.000461128,-0.000492624,0.000234433,-0.00070795,9.44516e-05,-0.000105688,-0.000365483,5.49916e-05,-5.09651e-05,0.000151485,
0.13,0.00099991,-0.00169238,-0.00745237,0.16813,-0.058029,0.00127091,0.00052866,-0.00633691,-0.0102666,-0.00314071,0.00784045,0.0746558,0.0111047,0.00429715,0.0153981,-0.00752741,0.00125169,-0.00529583,0.00708876,0.0143984,-0.00401807,0.00223339,-0.00201377,-2.47245e-05,-0.000169689,0.000176662,-0.00173376,0.00468255,-4.64357e-05,-5.76376e-05,-0.00222023,0.00211876,0.00366429,0.000900219,0.00150995,0.00608621,0.00386579,0.00279852,-0.000212478,0.000561707,0.00343793,-0.00324201,0.00111939,0.00276538,-0.000934194,0.0021284,0.000971747,0.000328836,-0.00097063,-0.000475665,0.00233686,-0.00115077,-0.00288243,0.00204936,-0.000710142,-0.000857303,0.000764804,-0.000131496,0.000387163,-0.00203388,0.00103677,-0.000195467,4.67119e-05,-0.000639668,-0.000265808,0.00112681,-0.00065799,-0.000245783,-0.000653298,-0.000123686,0.000695871,0.000196336,-0.000851836,0.000189159,0.000110092,1.77383e-05,-0.000113206,-0.000311228,-8.58771e-05,-0.000809159,-0.000101791,-0.000520627,8.71313e-05,2.85495e-06,0.000193738,-0.000353495,-0.000948,8.80573e-05,0.000143436,-0.000166712,-0.000349344,-0.000169403,0.000121867,-1.29514e-05,3.28849e-06,
0.14,0.00100399,-0.00175954,-0.0274389,0.180298,-0.055948,0.00192049,0.00147259,-0.000781827,-0.00762385,0.00524673,0.0072357,0.0666555,0.015894,0.00190587,0.015862,-0.00500085,-0.00145967,-0.00296041,0.00608311,0.010621,-0.00433259,0.00361552,-0.00142466,-0.00016117,-4.99085e-05,0.000472737,-0.0009084,0.00615954,0.000161393,-0.000751463,-0.00145087,0.00394814,0.00454785,0.000554823,0.00153613,0.00566496,0.00287389,0.000696553,-4.46459e-05,-0.000133064,0.00259003,-0.0036888,-0.000281956,0.00317357,-0.00197462,0.00328578,0.00117975,0.000213411,-0.000433948,-0.000968284,0.00218034,-0.00194816,-0.00207134,0.001314,-7.64069e-05,-0.00134836,0.00156026,-0.00013854,0.000659423,-0.00151821,0.000247943,0.00117579,0.000476529,-0.00019922,-0.000252186,0.00129649,-0.000819538,-0.000225209,-7.0648e-05,0.000178263,0.000740082,0.000293865,-0.000596167,-0.000276464,2.29982e-05,0.000153552,0.000328479,-0.000906379,0.000312385,-0.000569285,-0.000337036,-0.000723826,-0.000378205,0.000405074,-0.000369841,-4.2831e-05,-0.000514456,-2.47176e-05,0.000742375,-0.00031459,-5.92351e-05,0.00031578,-2.36167e-06,1.95478e-05,2.46485e-05,
0.15,0.00100316,-0.00182125,-0.0474184,0.190295,-0.0510628,0.00180976,0.00181895,0.00185832,-0.00485378,0.0129838,0.00637637,0.0571315,0.0196809,-0.000335316,0.0158651,-0.00305073,-0.00484523,-0.00123124,0.00471486,0.00778488,-0.00428439,0.00433969,-0.000781061,-5.52209e-05,-1.28131e-05,0.000755573,-0.000638714,0.00768687,0.000265867,-0.00125178,-0.000895721,0.00502267,0.00484023,0.000396973,0.00157218,0.00518895,0.00227564,-0.000775326,0.000597543,-0.0010199,0.00211191,-0.00321244,-0.00174716,0.0027124,-0.0028249,0.00375234,0.00118719,-2.94853e-05,0.000277614,-0.00130312,0.00151206,-0.00242892,-0.000693045,8.74584e-05,0.000538829,-0.00111488,0.00193084,7.80318e-05,0.000532713,-0.000350558,-0.000881467,0.0021199,0.000939964,0.000329216,-0.000211873,0.000812118,-0.000526273,-0.000178669,0.000471452,0.000331863,0.000271421,0.000167256,0.000138049,-0.000683969,-4.42897e-05,3.68799e-05,0.000430154,-0.000822498,4.93183e-05,0.000135742,-0.00011035,-0.000151456,-0.000315984,0.000430199,-0.00061532,0.000426305,0.000127588,-0.000318945,0.0005638,-0.000282764,-0.00010497,0.000307589,-6.43903e-05,-6.4109e-05,-8.51058e-05,
0.16,0.00100043,-0.00187431,-0.0672668,0.198078,-0.0443641,0.0013124,0.00175682,0.00250937,-0.00246966,0.0181862,0.00540803,0.0467063,0.0225806,-0.00236702,0.0154451,-8.54287e-06,-0.00785115,-0.000621549,0.00284381,0.00474664,-0.00438198,0.00556252,-0.000135739,0.000219407,-5.13055e-05,0.00106542,-0.000254751,0.00943935,0.000344819,-0.00196783,8.05521e-05,0.00529677,0.00494071,0.000415766,0.00140611,0.00461793,0.00181844,-0.00282793,0.000985493,-0.00162474,0.00130533,-0.00257741,-0.00259542,0.00182104,-0.00371821,0.00351684,0.00095413,-0.000247273,0.000800343,-0.0011902,0.000530439,-0.00215688,0.000824314,-0.00112161,0.000880235,-0.000747518,0.00162419,0.000222594,0.000280678,0.000709519,-0.00146731,0.0020156,0.000876756,0.000341198,-0.000179772,0.000100656,-6.02544e-06,-0.000146932,0.00061515,0.000264115,-0.000312252,9.18805e-06,0.000692272,-0.00050449,-7.28723e-05,-1.89459e-05,0.000284547,-0.000297002,-0.000177183,0.000485297,2.2853e-05,0.000276077,-5.14636e-05,0.000173141,-0.000394849,0.000462678,0.000559776,-0.000288862,0.000238696,0.000108451,0.000214235,0.000115575,-2.9921e-05,3.24836e-06,-0.000151828,
0.17,0.00099862,-0.00191703,-0.0868711,0.203655,-0.0363864,0.000821985,0.00159578,0.0027327,-0.00049673,0.0212221,0.00441421,0.0362812,0.024555,-0.00411379,0.0145427,0.00333605,-0.00880343,0.000476182,-7.77807e-05,0.00148838,-0.00502026,0.00678969,0.000776244,0.000462723,-8.26812e-07,0.00137425,0.00110466,0.0107724,0.000341482,-0.00239855,0.000571578,0.00432007,0.00471107,0.000308508,0.000927881,0.00378444,0.000828272,-0.00476908,0.00145652,-0.00186345,0.00013128,-0.00129507,-0.00340719,0.000964574,-0.00378431,0.0023374,0.000521228,-0.000415309,0.00118458,-0.00113623,-0.000838516,-0.00160606,0.00191811,-0.00182125,0.00102936,-0.000192886,0.000871685,0.000213198,2.45305e-05,0.00120191,-0.00157315,0.00134638,0.000608886,0.000349918,-9.6649e-05,-0.000393076,0.000312524,-6.04593e-05,0.000478683,0.000260011,-0.000679195,-7.14413e-05,0.000970519,-0.000373168,-0.000154014,7.73013e-05,0.000300413,3.47171e-05,-0.000286431,0.000510854,-1.04968e-05,0.000345793,3.83775e-05,-2.28335e-05,-0.000134246,0.000311767,0.000814938,-3.25623e-05,-0.000279635,0.000448078,0.000427383,5.22414e-05,-3.01299e-05,4.74684e-07,4.01493e-05,
0.18,0.00100225,-0.00194892,-0.106128,0.207064,-0.0272911,0.000290902,0.0013389,0.00247723,0.00118476,0.0230503,0.0034455,0.026231,0.0258098,-0.00566305,0.0132545,0.00522134,-0.0088026,0.00310084,-0.0026634,-0.0018605,-0.00553898,0.00762403,0.00171273,0.000360475,0.000212693,0.00154458,0.00314182,0.0108188,0.000312446,-0.00230999,0.000347049,0.00343139,0.00432287,1.31223e-05,0.000471129,0.00248475,-0.000326135,-0.00553653,0.00187862,-0.00176427,-0.000951234,9.59663e-05,-0.0038603,-0.000175767,-0.0028218,0.000755167,-1.14613e-05,-0.000572862,0.0015195,-0.00070035,-0.00153137,-0.000629705,0.00250616,-0.00185954,0.000652634,0.000223653,-9.7063e-06,0.000164806,-0.000228933,0.00125522,-0.00117821,0.000421355,0.000133771,0.000160641,-2.12028e-05,-0.00059396,0.000456942,-2.57138e-05,0.000224312,2.39548e-05,-0.000755067,-0.00022492,0.000831069,-0.000205053,-0.000157025,2.21893e-05,0.000116228,0.000380963,-0.000496895,0.00059846,0.000113795,0.000478976,0.00021968,-0.000221403,0.000138869,0.000144629,0.000683606,8.27755e-05,-0.000704589,0.000238258,0.000169243,-0.000218583,-1.53976e-05,-8.18946e-06,6.64222e-05,
0.19,0.00101797,-0.00197346,-0.124953,0.208396,-0.0174838,-0.000331493,0.000935242,0.00143237,0.00245931,0.023259,0.00261615,0.0165102,0.0266779,-0.0070363,0.0116669,0.00609154,-0.00986614,0.00639292,-0.00482975,-0.00420733,-0.00518139,0.00764846,0.00235674,0.000112652,0.000466806,0.0015354,0.00504337,0.00969471,0.000338785,-0.00214737,0.000471811,0.00307178,0.00339135,-0.00028924,3.07281e-05,0.000750815,-0.00151374,-0.00557957,0.00159417,-0.00140881,-0.00180476,0.000832653,-0.00368055,-0.00123448,-0.00161883,-0.000612687,-0.000514963,-0.000535059,0.00128079,-3.9343e-05,-0.00178834,0.0002164,0.00239267,-0.00164921,0.000237168,0.000508608,-0.000448932,5.8598e-05,-0.000319036,0.000956221,-0.000589907,-0.00014861,-0.000246376,8.14601e-06,-9.48637e-05,-0.000456221,0.000367915,-2.07368e-05,-1.21581e-06,-0.000258443,-0.000651574,-0.000384076,0.000630444,3.60999e-05,-7.0191e-05,-3.38603e-05,-0.000143056,0.000777663,-0.000225023,0.000480967,0.000289386,0.000345551,0.000298473,-0.000390569,0.000473009,-0.00028133,0.000129622,0.000415736,-0.000520403,-5.20129e-05,-0.000121077,-0.000466576,7.33748e-05,-9.17737e-06,9.92981e-05,
0.2,0.00104911,-0.00199969,-0.143285,0.207766,-0.00742902,-0.000854937,0.00052144,0.000354259,0.00330664,0.0215627,0.00202213,0.00735169,0.0272259,-0.00799214,0.00971743,0.00784949,-0.0117421,0.00903553,-0.00619132,-0.00566447,-0.00452463,0.00658226,0.0029115,-3.5951e-05,0.000681808,0.00143209,0.00626249,0.00803158,0.000316429,-0.00204808,0.00119826,0.00217959,0.00166512,-0.000443776,-0.000338041,-0.000841457,-0.00228258,-0.00463576,0.00139384,-0.000911726,-0.00234098,0.00168264,-0.00327952,-0.00183151,-0.000462123,-0.00164072,-0.000781715,-0.000373423,0.000894586,0.000134699,-0.00197823,0.000807886,0.00197637,-0.001333,0.000274883,0.00060772,-0.000537252,-9.94464e-05,-0.000235004,0.000811502,-0.000345212,-0.000500803,-0.000572554,0.000224339,-1.78372e-05,-0.00032123,0.000204309,0.000188337,-9.84931e-05,-0.000539669,-0.000436033,-0.000661536,0.000204111,0.000357053,0.000186234,-0.000143425,-0.000569741,0.000914142,0.000311757,-5.69129e-06,0.000375884,0.000189735,0.000135775,-0.000373928,0.000616892,-0.000576769,-0.000643312,0.000415783,-5.51115e-05,-0.000233183,-0.000455249,-0.000251669,0.000164601,-0.000163648,0.00021382,
